time,threadID,CPU
10092663,0,0
10092808,0,0
10092953,0,0
10093097,0,0
10093243,0,0
10093387,0,0
10093531,0,0
10093677,0,0
10093821,0,0
10093967,0,0
10094112,0,0
10094256,0,0
10094401,0,0
10094547,0,0
10094691,0,0
10094836,0,0
10094980,0,0
10095126,0,0
10095270,0,0
10095416,0,0
10095560,0,0
10095705,0,0
10095849,0,0
10095994,0,0
10096140,0,0
10096284,0,0
10096429,0,0
10096574,0,0
10096718,0,0
10096863,0,0
10097009,0,0
10097153,0,0
10097297,0,0
10097442,0,0
10097587,0,0
10097732,0,0
10097876,0,0
10098021,0,0
10098167,0,0
10098310,0,0
10098455,0,0
10098600,0,0
10098745,0,0
10098889,0,0
10099033,0,0
10099179,0,0
10099324,0,0
10099468,0,0
10099613,0,0
10099757,0,0
10099901,0,0
10100047,0,0
10100191,0,0
10100336,0,0
10100481,0,0
10100626,0,0
10100769,0,0
10100915,0,0
10101059,0,0
10101204,0,0
10101347,0,0
10101492,0,0
10101637,0,0
10101781,0,0
10101926,0,0
10102070,0,0
10102215,0,0
10102360,0,0
10102505,0,0
10102648,0,0
10102793,0,0
10102938,0,0
10103083,0,0
10103227,0,0
10103372,0,0
10103516,0,0
10103659,0,0
10103805,0,0
10103950,0,0
10104093,0,0
10104238,0,0
10104383,0,0
10104527,0,0
10104672,0,0
10104815,0,0
10104961,0,0
10105104,0,0
10105250,0,0
10105394,0,0
10105538,0,0
10105682,0,0
10105828,0,0
10105971,0,0
10106116,0,0
10106260,0,0
10106405,0,0
10106549,0,0
10106693,0,0
10106838,0,0
10106982,0,0
10107126,0,0
10107270,0,0
10107415,0,0
10107559,0,0
10107704,0,0
10107847,0,0
10107992,0,0
10108137,0,0
10108280,0,0
10108425,0,0
10108569,0,0
10108713,0,0
10108857,0,0
10109002,0,0
10109145,0,0
10109291,0,0
10109434,0,0
10109579,0,0
10109723,0,0
10109868,0,0
10110011,0,0
10110156,0,0
10110300,0,0
10110444,0,0
10110588,0,0
10110733,0,0
10110877,0,0
10111020,0,0
10111165,0,0
10111309,0,0
10111456,0,0
10111600,0,0
10111745,0,0
10111888,0,0
10112033,0,0
10112177,0,0
10112322,0,0
10112465,0,0
10112610,0,0
10112753,0,0
10112898,0,0
10113043,0,0
10113187,0,0
10113331,0,0
10113476,0,0
10113634,0,0
10113777,0,0
10113922,0,0
10114066,0,0
10114210,0,0
10114355,0,0
10114500,0,0
10114645,0,0
10114788,0,0
10114932,0,0
10115078,0,0
10115221,0,0
10115366,0,0
10115509,0,0
10115655,0,0
10115799,0,0
10115943,0,0
10116151,0,0
10116287,0,0
10116431,0,0
10116575,0,0
10116721,0,0
10116865,0,0
10117009,0,0
10117154,0,0
10117299,0,0
10117443,0,0
10117588,0,0
10117732,0,0
10117876,0,0
10118020,0,0
10118165,0,0
10118310,0,0
10118454,0,0
10118599,0,0
10118743,0,0
10118888,0,0
10119032,0,0
10119177,0,0
10119322,0,0
10119466,0,0
10119611,0,0
10119755,0,0
10119899,0,0
10120044,0,0
10120189,0,0
10120333,0,0
10120479,0,0
10120622,0,0
10120767,0,0
10120912,0,0
10121056,0,0
10121201,0,0
10121346,0,0
10121491,0,0
10121635,0,0
10121781,0,0
10121925,0,0
10122069,0,0
10122214,0,0
10122359,0,0
10122504,0,0
10122648,0,0
10122793,0,0
10122938,0,0
10123083,0,0
10123227,0,0
10123371,0,0
10123517,0,0
10123662,0,0
10123806,0,0
10123952,0,0
10124096,0,0
10124240,0,0
10124385,0,0
10124529,0,0
10124675,0,0
10124819,0,0
10124965,0,0
10125109,0,0
10125255,0,0
10125399,0,0
10125544,0,0
10125689,0,0
10125834,0,0
10125979,0,0
10126124,0,0
10126268,0,0
10126413,0,0
10126558,0,0
10126703,0,0
10126848,0,0
10126993,0,0
10127137,0,0
10127282,0,0
10127427,0,0
10127572,0,0
10127716,0,0
10127861,0,0
10128006,0,0
10128151,0,0
10128295,0,0
10128441,0,0
10128585,0,0
10128730,0,0
10128876,0,0
10129020,0,0
10129165,0,0
10129309,0,0
10129453,0,0
10129599,0,0
10129743,0,0
10129888,0,0
10130032,0,0
10130177,0,0
10130322,0,0
10130467,0,0
10130611,0,0
10130756,0,0
10130901,0,0
10131046,0,0
10131190,0,0
10131335,0,0
10131479,0,0
10131624,0,0
10131769,0,0
10131914,0,0
10132058,0,0
10132203,0,0
10132347,0,0
10132491,0,0
10132637,0,0
10132781,0,0
10132926,0,0
10133071,0,0
10133215,0,0
10133360,0,0
10133503,0,0
10133649,0,0
10133793,0,0
10133938,0,0
10134083,0,0
10134227,0,0
10134371,0,0
10134516,0,0
10134661,0,0
10134805,0,0
10134949,0,0
10135094,0,0
10135238,0,0
10135383,0,0
10135528,0,0
10135685,0,0
10135830,0,0
10135974,0,0
10136119,0,0
10136264,0,0
10136407,0,0
10136552,0,0
10136696,0,0
10136840,0,0
10136985,0,0
10137130,0,0
10137273,0,0
10137418,0,0
10137563,0,0
10137706,0,0
10137852,0,0
10137996,0,0
10138140,0,0
10138286,0,0
10138429,0,0
10138573,0,0
10138718,0,0
10138862,0,0
10139006,0,0
10139151,0,0
10139295,0,0
10139439,0,0
10139583,0,0
10139727,0,0
10139873,0,0
10140016,0,0
10140162,0,0
10140306,0,0
10140450,0,0
10140593,0,0
10140738,0,0
10140882,0,0
10141026,0,0
10141171,0,0
10141315,0,0
10141459,0,0
10141603,0,0
10141748,0,0
10141892,0,0
10142037,0,0
10142180,0,0
10142325,0,0
10142468,0,0
10142614,0,0
10142757,0,0
10142902,0,0
10143046,0,0
10143190,0,0
10143334,0,0
10143477,0,0
10143623,0,0
10143767,0,0
10143912,0,0
10144055,0,0
10144200,0,0
10144343,0,0
10144488,0,0
10144645,0,0
10144789,0,0
10144934,0,0
10145079,0,0
10145222,0,0
10145367,0,0
10145512,0,0
10145655,0,0
10145800,0,0
10145945,0,0
10146089,0,0
10146234,0,0
10146377,0,0
10146521,0,0
10146667,0,0
10146811,0,0
10146955,0,0
10147099,0,0
10147244,0,0
10147388,0,0
10147532,0,0
10147677,0,0
10147821,0,0
10147965,0,0
10148110,0,0
10148255,0,0
10148398,0,0
10148547,0,0
10148690,0,0
10148835,0,0
10148979,0,0
10149124,0,0
10149268,0,0
10149412,0,0
10149557,0,0
10149701,0,0
10149846,0,0
10149991,0,0
10150135,0,0
10150280,0,0
10150424,0,0
10150569,0,0
10150713,0,0
10150858,0,0
10151002,0,0
10151147,0,0
10151293,0,0
10151436,0,0
10151581,0,0
10151725,0,0
10151871,0,0
10152014,0,0
10152158,0,0
10152304,0,0
10152448,0,0
10152593,0,0
10152738,0,0
10152882,0,0
10153026,0,0
10153240,0,0
10153376,0,0
10153520,0,0
10153665,0,0
10153811,0,0
10153955,0,0
10154099,0,0
10154244,0,0
10154390,0,0
10154534,0,0
10154678,0,0
10154823,0,0
10154968,0,0
10155113,0,0
10155257,0,0
10155401,0,0
10155547,0,0
10155691,0,0
10155836,0,0
10155982,0,0
10156126,0,0
10156270,0,0
10156415,0,0
10156560,0,0
10156705,0,0
10156849,0,0
10156995,0,0
10157140,0,0
10157284,0,0
10157429,0,0
10157574,0,0
10157718,0,0
10157864,0,0
10158009,0,0
10158154,0,0
10158299,0,0
10158443,0,0
10158588,0,0
10158733,0,0
10158877,0,0
10159023,0,0
10159168,0,0
10159312,0,0
10159458,0,0
10159602,0,0
10159746,0,0
10159891,0,0
10160037,0,0
10160180,0,0
10160325,0,0
10160471,0,0
10160616,0,0
10160760,0,0
10160905,0,0
10161050,0,0
10161194,0,0
10161339,0,0
10161484,0,0
10161629,0,0
10161774,0,0
10161918,0,0
10162063,0,0
10162207,0,0
10162352,0,0
10162497,0,0
10162641,0,0
10162786,0,0
10162931,0,0
10163076,0,0
10163220,0,0
10163365,0,0
10163509,0,0
10163654,0,0
10163799,0,0
10163944,0,0
10164088,0,0
10164233,0,0
10164378,0,0
10164522,0,0
10164667,0,0
10164811,0,0
10164955,0,0
10165101,0,0
10165245,0,0
10165390,0,0
10165533,0,0
10165679,0,0
10165823,0,0
10165968,0,0
10166113,0,0
10166257,0,0
10166401,0,0
10166547,0,0
10166703,0,0
10166848,0,0
10166992,0,0
10167137,0,0
10167281,0,0
10167425,0,0
10167571,0,0
10167715,0,0
10167860,0,0
10168003,0,0
10168149,0,0
10168293,0,0
10168437,0,0
10168582,0,0
10168727,0,0
10168871,0,0
10169015,0,0
10169159,0,0
10169304,0,0
10169449,0,0
10169593,0,0
10169737,0,0
10169881,0,0
10170026,0,0
10170170,0,0
10170314,0,0
10170459,0,0
10170604,0,0
10170747,0,0
10170892,0,0
10171037,0,0
10171180,0,0
10171325,0,0
10171469,0,0
10171613,0,0
10171759,0,0
10171902,0,0
10172047,0,0
10172191,0,0
10172335,0,0
10172479,0,0
10172623,0,0
10172768,0,0
10172912,0,0
10173056,0,0
10173200,0,0
10173345,0,0
10173489,0,0
10173634,0,0
10173778,0,0
10173922,0,0
10174066,0,0
10174211,0,0
10174354,0,0
10174499,0,0
10174642,0,0
10174787,0,0
10174930,0,0
10175076,0,0
10175219,0,0
10175363,0,0
10175508,0,0
10175653,0,0
10175797,0,0
10175941,0,0
10176085,0,0
10176229,0,0
10176374,0,0
10176518,0,0
10176662,0,0
10176806,0,0
10176950,0,0
10177095,0,0
10177240,0,0
10177384,0,0
10177529,0,0
10177672,0,0
10177816,0,0
10177961,0,0
10178105,0,0
10178249,0,0
10178393,0,0
10178539,0,0
10178683,0,0
10178827,0,0
10178971,0,0
10179116,0,0
10179260,0,0
10179404,0,0
10179549,0,0
10179694,0,0
10179838,0,0
10179982,0,0
10180127,0,0
10180271,0,0
10180417,0,0
10180561,0,0
10180704,0,0
10180849,0,0
10180993,0,0
10181138,0,0
10181282,0,0
10181427,0,0
10181572,0,0
10181716,0,0
10181860,0,0
10182005,0,0
10182150,0,0
10182293,0,0
10182439,0,0
10182583,0,0
10182729,0,0
10182871,0,0
10183017,0,0
10183161,0,0
10183306,0,0
10183450,0,0
10183595,0,0
10183740,0,0
10183884,0,0
10184029,0,0
10184173,0,0
10184318,0,0
10184463,0,0
10184607,0,0
10184752,0,0
10184909,0,0
10185055,0,0
10185213,0,0
10185357,0,0
10185502,0,0
10185649,0,0
10185793,0,0
10185938,0,0
10186083,0,0
10186227,0,0
10186371,0,0
10186517,0,0
10186662,0,0
10186805,0,0
10186950,0,0
10187096,0,0
10187241,0,0
10187385,0,0
10187530,0,0
10187675,0,0
10187819,0,0
10187964,0,0
10188109,0,0
10188254,0,0
10188398,0,0
10188543,0,0
10188688,0,0
10188833,0,0
10188977,0,0
10189121,0,0
10189267,0,0
10189412,0,0
10189557,0,0
10189702,0,0
10189847,0,0
10189991,0,0
10190137,0,0
10190355,0,0
10190492,0,0
10190637,0,0
10190781,0,0
10190927,0,0
10191072,0,0
10191217,0,0
10191361,0,0
10191506,0,0
10191651,0,0
10191796,0,0
10191940,0,0
10192086,0,0
10192230,0,0
10192374,0,0
10192520,0,0
10192664,0,0
10192809,0,0
10192954,0,0
10193099,0,0
10193244,0,0
10193388,0,0
10193533,0,0
10193677,0,0
10193823,0,0
10193967,0,0
10194112,0,0
10194257,0,0
10194401,0,0
10194547,0,0
10194690,0,0
10194835,0,0
10194980,0,0
10195125,0,0
10195270,0,0
10195414,0,0
10195558,0,0
10195703,0,0
10195848,0,0
10195993,0,0
10196137,0,0
10196281,0,0
10196426,0,0
10196572,0,0
10196715,0,0
10196860,0,0
10197005,0,0
10197148,0,0
10197293,0,0
10197439,0,0
10197583,0,0
10197728,0,0
10197871,0,0
10198017,0,0
10198161,0,0
10198306,0,0
10198450,0,0
10198595,0,0
10198739,0,0
10198884,0,0
10199029,0,0
10199173,0,0
10199317,0,0
10199463,0,0
10199607,0,0
10199751,0,0
10199895,0,0
10200039,0,0
10200184,0,0
10200328,0,0
10200473,0,0
10200618,0,0
10200762,0,0
10200906,0,0
10201050,0,0
10201196,0,0
10201340,0,0
10201485,0,0
10201628,0,0
10201773,0,0
10201918,0,0
10202062,0,0
10202206,0,0
10202350,0,0
10202496,0,0
10202640,0,0
10202784,0,0
10202927,0,0
10203072,0,0
10203216,0,0
10203361,0,0
10203506,0,0
10203650,0,0
10203793,0,0
10203938,0,0
10204083,0,0
10204227,0,0
10204371,0,0
10204515,0,0
10204659,0,0
10204804,0,0
10204947,0,0
10205093,0,0
10205236,0,0
10205381,0,0
10205524,0,0
10205670,0,0
10205814,0,0
10205958,0,0
10206102,0,0
10206246,0,0
10206390,0,0
10206534,0,0
10206678,0,0
10206822,0,0
10206967,0,0
10207111,0,0
10207268,0,0
10207413,0,0
10207557,0,0
10207700,0,0
10207846,0,0
10207989,0,0
10208134,0,0
10208279,0,0
10208422,0,0
10208567,0,0
10208711,0,0
10208855,0,0
10208999,0,0
10209143,0,0
10209289,0,0
10209432,0,0
10209578,0,0
10209721,0,0
10209866,0,0
10210009,0,0
10210155,0,0
10210299,0,0
10210443,0,0
10210586,0,0
10210732,0,0
10210876,0,0
10211020,0,0
10211164,0,0
10211310,0,0
10211454,0,0
10211598,0,0
10211743,0,0
10211887,0,0
10212031,0,0
10212175,0,0
10212320,0,0
10212465,0,0
10212609,0,0
10212753,0,0
10212898,0,0
10213043,0,0
10213186,0,0
10213332,0,0
10213476,0,0
10213621,0,0
10213765,0,0
10213910,0,0
10214055,0,0
10214199,0,0
10214343,0,0
10214488,0,0
10214633,0,0
10214777,0,0
10214922,0,0
10215066,0,0
10215210,0,0
10215355,0,0
10215499,0,0
10215657,0,0
10215802,0,0
10215960,0,0
10216104,0,0
10216249,0,0
10216393,0,0
10216538,0,0
10216683,0,0
10216827,0,0
10216972,0,0
10217117,0,0
10217261,0,0
10217406,0,0
10217551,0,0
10217696,0,0
10217840,0,0
10217985,0,0
10218130,0,0
10218273,0,0
10218418,0,0
10218564,0,0
10218708,0,0
10218854,0,0
10218996,0,0
10219142,0,0
10219287,0,0
10219432,0,0
10219577,0,0
10219721,0,0
10219866,0,0
10220011,0,0
10220156,0,0
10220301,0,0
10220446,0,0
10220590,0,0
10220735,0,0
10220880,0,0
10221023,0,0
10221168,0,0
10221314,0,0
10221473,0,0
10221616,0,0
10221776,0,0
10221920,0,0
10222065,0,0
10222209,0,0
10222354,0,0
10222499,0,0
10222645,0,0
10222792,0,0
10222936,0,0
10223081,0,0
10223227,0,0
10223371,0,0
10223516,0,0
10223661,0,0
10223805,0,0
10223950,0,0
10224095,0,0
10224240,0,0
10224384,0,0
10224529,0,0
10224674,0,0
10224819,0,0
10224977,0,0
10225121,0,0
10225266,0,0
10225410,0,0
10225556,0,0
10225701,0,0
10225846,0,0
10225990,0,0
10226134,0,0
10226280,0,0
10226425,0,0
10226569,0,0
10226713,0,0
10226858,0,0
10227003,0,0
10227148,0,0
10227292,0,0
10227502,0,0
10227640,0,0
10227784,0,0
10227928,0,0
10228073,0,0
10228218,0,0
10228362,0,0
10228507,0,0
10228652,0,0
10228797,0,0
10228941,0,0
10229086,0,0
10229230,0,0
10229376,0,0
10229520,0,0
10229664,0,0
10229808,0,0
10229953,0,0
10230098,0,0
10230242,0,0
10230387,0,0
10230531,0,0
10230675,0,0
10230820,0,0
10230965,0,0
10231110,0,0
10231253,0,0
10231398,0,0
10231543,0,0
10231686,0,0
10231832,0,0
10231976,0,0
10232121,0,0
10232265,0,0
10232409,0,0
10232554,0,0
10232698,0,0
10232842,0,0
10232988,0,0
10233131,0,0
10233276,0,0
10233421,0,0
10233565,0,0
10233708,0,0
10233853,0,0
10233998,0,0
10234142,0,0
10234286,0,0
10234430,0,0
10234575,0,0
10234720,0,0
10234863,0,0
10235009,0,0
10235153,0,0
10235297,0,0
10235441,0,0
10235585,0,0
10235730,0,0
10235875,0,0
10236020,0,0
10236163,0,0
10236308,0,0
10236451,0,0
10236596,0,0
10236740,0,0
10236884,0,0
10237029,0,0
10237172,0,0
10237316,0,0
10237461,0,0
10237605,0,0
10237750,0,0
10237893,0,0
10238039,0,0
10238182,0,0
10238328,0,0
10238471,0,0
10238616,0,0
10238759,0,0
10238903,0,0
10239047,0,0
10239191,0,0
10239336,0,0
10239479,0,0
10239625,0,0
10239768,0,0
10239913,0,0
10240057,0,0
10240202,0,0
10240346,0,0
10240490,0,0
10240634,0,0
10240779,0,0
10240922,0,0
10241067,0,0
10241211,0,0
10241356,0,0
10241499,0,0
10241644,0,0
10241789,0,0
10241933,0,0
10242078,0,0
10242222,0,0
10242366,0,0
10242510,0,0
10242656,0,0
10242800,0,0
10242943,0,0
10243088,0,0
10243232,0,0
10243377,0,0
10243520,0,0
10243666,0,0
10243810,0,0
10243955,0,0
10244099,0,0
10244243,0,0
10244387,0,0
10244532,0,0
10244676,0,0
10244822,0,0
10244966,0,0
10245110,0,0
10245255,0,0
10245398,0,0
10245544,0,0
10245688,0,0
10245833,0,0
10245977,0,0
10246121,0,0
10246266,0,0
10246411,0,0
10246555,0,0
10246700,0,0
10246844,0,0
10247002,0,0
10247146,0,0
10247292,0,0
10247435,0,0
10247581,0,0
10247724,0,0
10247870,0,0
10248014,0,0
10248158,0,0
10248304,0,0
10248447,0,0
10248593,0,0
10248738,0,0
10248881,0,0
10249026,0,0
10249171,0,0
10249315,0,0
10249460,0,0
10249605,0,0
10249750,0,0
10249895,0,0
10250039,0,0
10250184,0,0
10250328,0,0
10250473,0,0
10250618,0,0
10250763,0,0
10250908,0,0
10251052,0,0
10251197,0,0
10251342,0,0
10251487,0,0
10251631,0,0
10251775,0,0
10251920,0,0
10252065,0,0
10252210,0,0
10252354,0,0
10252500,0,0
10252643,0,0
10252790,0,0
10252933,0,0
10253078,0,0
10253223,0,0
10253368,0,0
10253514,0,0
10253658,0,0
10253802,0,0
10253948,0,0
10254093,0,0
10254238,0,0
10254382,0,0
10254527,0,0
10254672,0,0
10254817,0,0
10254961,0,0
10255107,0,0
10255251,0,0
10255396,0,0
10255540,0,0
10255686,0,0
10255831,0,0
10255976,0,0
10256121,0,0
10256265,0,0
10256410,0,0
10256555,0,0
10256699,0,0
10256844,0,0
10256989,0,0
10257134,0,0
10257279,0,0
10257423,0,0
10257568,0,0
10257713,0,0
10257858,0,0
10258002,0,0
10258147,0,0
10258291,0,0
10258436,0,0
10258581,0,0
10258726,0,0
10258870,0,0
10259015,0,0
10259160,0,0
10259304,0,0
10259449,0,0
10259593,0,0
10259738,0,0
10259885,0,0
10260030,0,0
10260175,0,0
10260319,0,0
10260463,0,0
10260608,0,0
10260752,0,0
10260897,0,0
10261042,0,0
10261187,0,0
10261331,0,0
10261476,0,0
10261620,0,0
10261765,0,0
10261910,0,0
10262054,0,0
10262199,0,0
10262343,0,0
10262488,0,0
10262632,0,0
10262777,0,0
10262922,0,0
10263065,0,0
10263210,0,0
10263354,0,0
10263500,0,0
10263643,0,0
10263788,0,0
10263933,0,0
10264077,0,0
10264222,0,0
10264366,0,0
10264586,0,0
10264723,0,0
10264868,0,0
10265012,0,0
10265156,0,0
10265300,0,0
10265445,0,0
10265589,0,0
10265733,0,0
10265879,0,0
10266023,0,0
10266166,0,0
10266311,0,0
10266456,0,0
10266600,0,0
10266744,0,0
10266889,0,0
10267032,0,0
10267177,0,0
10267322,0,0
10267466,0,0
10267610,0,0
10267755,0,0
10267898,0,0
10268043,0,0
10268187,0,0
10268331,0,0
10268476,0,0
10268620,0,0
10268765,0,0
10268908,0,0
10269066,0,0
10269210,0,0
10269354,0,0
10269499,0,0
10269643,0,0
10269787,0,0
10269931,0,0
10270075,0,0
10270220,0,0
10270363,0,0
10270509,0,0
10270653,0,0
10270797,0,0
10270940,0,0
10271085,0,0
10271229,0,0
10271373,0,0
10271517,0,0
10271662,0,0
10271806,0,0
10271951,0,0
10272094,0,0
10272240,0,0
10272383,0,0
10272528,0,0
10272672,0,0
10272816,0,0
10272960,0,0
10273104,0,0
10273249,0,0
10273394,0,0
10273538,0,0
10273682,0,0
10273825,0,0
10273971,0,0
10274116,0,0
10274259,0,0
10274404,0,0
10274548,0,0
10274692,0,0
10274836,0,0
10274981,0,0
10275126,0,0
10275270,0,0
10275414,0,0
10275558,0,0
10275704,0,0
10275848,0,0
10275991,0,0
10276137,0,0
10276281,0,0
10276425,0,0
10276570,0,0
10276714,0,0
10276859,0,0
10277002,0,0
10277148,0,0
10277293,0,0
10277436,0,0
10277581,0,0
10277726,0,0
10277871,0,0
10278015,0,0
10278159,0,0
10278304,0,0
10278448,0,0
10278593,0,0
10278738,0,0
10278882,0,0
10279026,0,0
10279172,0,0
10279316,0,0
10279460,0,0
10279604,0,0
10279750,0,0
10279895,0,0
10280039,0,0
10280183,0,0
10280328,0,0
10280472,0,0
10280617,0,0
10280762,0,0
10280906,0,0
10281051,0,0
10281196,0,0
10281340,0,0
10281485,0,0
10281630,0,0
10281773,0,0
10281918,0,0
10282064,0,0
10282209,0,0
10282352,0,0
10282496,0,0
10282642,0,0
10282787,0,0
10282931,0,0
10283075,0,0
10283221,0,0
10283366,0,0
10283511,0,0
10283656,0,0
10283800,0,0
10283944,0,0
10284090,0,0
10284234,0,0
10284380,0,0
10284524,0,0
10284669,0,0
10284814,0,0
10284959,0,0
10285103,0,0
10285247,0,0
10285392,0,0
10285537,0,0
10285683,0,0
10285827,0,0
10285972,0,0
10286116,0,0
10286262,0,0
10286406,0,0
10286551,0,0
10286696,0,0
10286841,0,0
10286986,0,0
10287131,0,0
10287276,0,0
10287420,0,0
10287566,0,0
10287710,0,0
10287855,0,0
10288000,0,0
10288145,0,0
10288290,0,0
10288435,0,0
10288579,0,0
10288724,0,0
10288868,0,0
10289014,0,0
10289159,0,0
10289303,0,0
10289448,0,0
10289592,0,0
10289737,0,0
10289882,0,0
10290026,0,0
10290172,0,0
10290316,0,0
10290460,0,0
10290605,0,0
10290751,0,0
10290910,0,0
10291056,0,0
10291200,0,0
10291345,0,0
10291490,0,0
10291634,0,0
10291780,0,0
10291924,0,0
10292068,0,0
10292213,0,0
10292357,0,0
10292502,0,0
10292646,0,0
10292792,0,0
10292935,0,0
10293080,0,0
10293225,0,0
10293369,0,0
10293515,0,0
10293658,0,0
10293804,0,0
10293947,0,0
10294093,0,0
10294237,0,0
10294382,0,0
10294526,0,0
10294672,0,0
10294815,0,0
10294959,0,0
10295104,0,0
10295249,0,0
10295393,0,0
10295537,0,0
10295682,0,0
10295827,0,0
10295971,0,0
10296115,0,0
10296259,0,0
10296404,0,0
10296549,0,0
10296694,0,0
10296838,0,0
10296984,0,0
10297130,0,0
10297273,0,0
10297418,0,0
10297562,0,0
10297706,0,0
10297851,0,0
10297996,0,0
10298140,0,0
10298284,0,0
10298428,0,0
10298572,0,0
10298717,0,0
10298861,0,0
10299006,0,0
10299150,0,0
10299295,0,0
10299439,0,0
10299583,0,0
10299728,0,0
10299871,0,0
10300015,0,0
10300159,0,0
10300305,0,0
10300449,0,0
10300593,0,0
10300738,0,0
10300881,0,0
10301026,0,0
10301169,0,0
10301314,0,0
10301458,0,0
10301669,0,0
10301805,0,0
10301949,0,0
10302093,0,0
10302237,0,0
10302381,0,0
10302526,0,0
10302671,0,0
10302814,0,0
10302958,0,0
10303102,0,0
10303246,0,0
10303391,0,0
10303534,0,0
10303680,0,0
10303825,0,0
10303968,0,0
10304113,0,0
10304256,0,0
10304401,0,0
10304545,0,0
10304689,0,0
10304833,0,0
10304978,0,0
10305123,0,0
10305267,0,0
10305412,0,0
10305555,0,0
10305700,0,0
10305843,0,0
10305989,0,0
10306134,0,0
10306277,0,0
10306422,0,0
10306566,0,0
10306710,0,0
10306854,0,0
10306999,0,0
10307143,0,0
10307288,0,0
10307432,0,0
10307578,0,0
10307721,0,0
10307865,0,0
10308009,0,0
10308154,0,0
10308299,0,0
10308444,0,0
10308588,0,0
10308732,0,0
10308877,0,0
10309021,0,0
10309166,0,0
10309310,0,0
10309454,0,0
10309599,0,0
10309743,0,0
10309889,0,0
10310032,0,0
10310176,0,0
10310321,0,0
10310465,0,0
10310610,0,0
10310755,0,0
208328,1,0
208896,1,0
209119,1,0
209297,1,0
209510,1,0
209709,1,0
209905,1,0
210084,1,0
210282,1,0
210459,1,0
210657,1,0
210835,1,0
211015,1,0
211195,1,0
211375,1,0
211553,1,0
211732,1,0
211912,1,0
212092,1,0
212271,1,0
212449,1,0
212630,1,0
212808,1,0
212988,1,0
213167,1,0
213347,1,0
213526,1,0
213705,1,0
213884,1,0
214063,1,0
214241,1,0
214422,1,0
214601,1,0
214780,1,0
214959,1,0
215138,1,0
215317,1,0
215497,1,0
215676,1,0
215856,1,0
216035,1,0
216213,1,0
216393,1,0
216572,1,0
216751,1,0
216930,1,0
217109,1,0
217288,1,0
217467,1,0
217646,1,0
217825,1,0
218005,1,0
218182,1,0
218362,1,0
218541,1,0
218720,1,0
218899,1,0
219078,1,0
219257,1,0
219436,1,0
219615,1,0
219793,1,0
219972,1,0
220152,1,0
220331,1,0
220509,1,0
220689,1,0
220867,1,0
221047,1,0
221224,1,0
221404,1,0
221583,1,0
221762,1,0
221940,1,0
222119,1,0
222297,1,0
222477,1,0
222657,1,0
222834,1,0
223013,1,0
223192,1,0
223371,1,0
223550,1,0
223729,1,0
223906,1,0
224086,1,0
224265,1,0
224445,1,0
224625,1,0
224802,1,0
224981,1,0
225160,1,0
225338,1,0
225518,1,0
225696,1,0
225875,1,0
226055,1,0
226233,1,0
226413,1,0
226592,1,0
226771,1,0
226950,1,0
227129,1,0
227308,1,0
227488,1,0
227666,1,0
227847,1,0
228024,1,0
228204,1,0
228382,1,0
228562,1,0
228741,1,0
228919,1,0
229099,1,0
229278,1,0
229458,1,0
229636,1,0
229815,1,0
229994,1,0
230174,1,0
230354,1,0
230532,1,0
230711,1,0
230890,1,0
231070,1,0
231250,1,0
231428,1,0
231608,1,0
231787,1,0
231967,1,0
232146,1,0
232325,1,0
232505,1,0
232684,1,0
232863,1,0
233042,1,0
233222,1,0
233401,1,0
233580,1,0
233760,1,0
233939,1,0
234119,1,0
234298,1,0
234477,1,0
234657,1,0
234836,1,0
235016,1,0
235195,1,0
235375,1,0
235555,1,0
235733,1,0
235913,1,0
236094,1,0
236273,1,0
236453,1,0
236631,1,0
236811,1,0
236991,1,0
237169,1,0
237349,1,0
237529,1,0
237709,1,0
237888,1,0
238088,1,0
238268,1,0
238448,1,0
238626,1,0
238806,1,0
238987,1,0
239166,1,0
239347,1,0
239525,1,0
239704,1,0
239884,1,0
240064,1,0
240243,1,0
240422,1,0
240602,1,0
240782,1,0
240961,1,0
241140,1,0
241320,1,0
241500,1,0
241680,1,0
241859,1,0
242038,1,0
242219,1,0
242398,1,0
242577,1,0
242756,1,0
242936,1,0
243115,1,0
243293,1,0
243474,1,0
243654,1,0
243833,1,0
244011,1,0
244191,1,0
244370,1,0
244549,1,0
244729,1,0
244908,1,0
245087,1,0
245266,1,0
245446,1,0
245625,1,0
245805,1,0
245983,1,0
246163,1,0
246344,1,0
246523,1,0
246700,1,0
246880,1,0
247059,1,0
247238,1,0
247417,1,0
247597,1,0
247775,1,0
247972,1,0
248151,1,0
248347,1,0
248525,1,0
248722,1,0
248900,1,0
249102,1,0
249282,1,0
249477,1,0
249655,1,0
249851,1,0
250029,1,0
250208,1,0
250387,1,0
250566,1,0
250745,1,0
250924,1,0
251104,1,0
251282,1,0
251462,1,0
251640,1,0
251820,1,0
251998,1,0
252178,1,0
252356,1,0
252534,1,0
252713,1,0
252893,1,0
253072,1,0
253250,1,0
253430,1,0
253608,1,0
253787,1,0
253965,1,0
254145,1,0
254322,1,0
254502,1,0
254681,1,0
254935,1,0
255104,1,0
255283,1,0
255461,1,0
255640,1,0
255820,1,0
255998,1,0
256177,1,0
256356,1,0
256535,1,0
256713,1,0
256893,1,0
257072,1,0
257250,1,0
257430,1,0
257608,1,0
257788,1,0
257967,1,0
258146,1,0
258324,1,0
258504,1,0
